status,title,journal_type,write_date,update_date,visit
4,"Muhammad Rasyid Redha Ansori, Allwinnaldo, Revin Naufal Alief, Ikechi Saviour Igboanusi, Jae Min Lee, Dong-Seong Kim, &#34;HADES: Hash-based Audio Copy Detection System for Copyright Protection in Decentralized Music Sharing,&#34; in IEEE Transactions on Network and Service Management, doi: 10.1109/TNSM.2023.3241610.",1,1/31/2023 14:29,2/3/2023 17:54,96
4,"Simeon Okechukwu Ajakwe, Dong Seong Kim, Jae Min Lee, “Drone Transportation System: Systematic Review of Security Dynamics for Smart Mobility”. IEEE Internet of Things Journal, April 2023, Early Access, doi: 10.1109/JIOT.2023.3266843(N8 and N12)",1,2/7/2023 9:03,5/22/2023 9:01,88
4,"Simeon Okechukwu Ajakwe,  Ajakwe Ihunanya Udodiri, Dong Seong Kim, Taesoo JUn, Jae Min Lee, “CIS-WQMS: Connected Intelligence Smart Water Quality Monitoring Scheme”. Internet of Things Elsevier, https://doi.org/10.1016/j.iot.2023.100800",1,2/7/2023 9:10,5/22/2023 10:04,106
1,"Paul Michael Custodio, Simeon Okechukwu Ajakwe , Jae Min Lee , Dong-Seong Kim &#34; Intelligent Net-Metering Energy Prediction utilizing Optimized LSTM Neural Network Model&#34; IEEE Transaction on Smart Grid (Processing)",1,3/6/2023 13:55,4/13/2023 11:49,81
1,"Nwankwo Odinachi Udemezuo,  Shin Hee Jae, Ansori Mohammad Rasyid,  Kim Young Won, Lee Jae-Hyun,  Kim Dong-Seong,  Lee Jae-Min &#34;Blockchain Private Key Storage  System using Nano IoT&#34; (Rejected)",1,3/6/2023 17:29,5/25/2023 17:43,91
1,"Vivian Ukamaka Ihekoronye, Cosmas Ifeanyi Nwakanma, Dong-Seong Kim, Jae Min Lee &#34;Federated Learning-Based Intelligent Intrusion Detection Framework for Edge-Assisted UAV Network&#34;. IEEE Access (Rejected)",1,3/10/2023 13:58,5/22/2023 8:43,90
1,"Ahmad Zainudin, Made Adi Paramartha Putra, Dong-Seong Kim, Jae-Min Lee,&#34;Federated Learning-Assisted Human Activity Recognition for Interactive Avatar in Metaverse&#34;,IEEE Journal on Selected Areas in Communications,2023 (Rejected)",1,3/15/2023 9:22,6/19/2023 5:13,94
1,"Love Allen Chijioke Ahakonye, Ahmad Zainudin, Md Javed Ahmed Shanto, Jae-Min Lee, Dong-Seong Kim, Taesoo Jun, &#34;A Multi-MLP Prediction for Inventory Management in Manufacturing Execution System&#34;, Elsevier IoT (In-Revision)",1,3/27/2023 9:06,3/27/2023 9:09,85
1,"Sanjay Bhardwaj, Da-Hye Kim and Dong-Seong Kim,” Backscatter-Enabled CR-NOMA Based Cooperative V2X Communication with Imperfect CSI”, Vehicular Communications, 2023: https://doi.org/10.1016/j.vehcom.2023.100611",1,4/16/2023 16:02,6/19/2023 9:24,100
1,"Ahmad Zainudin, Made Adi Paramartha Putra, Revin Naufal Alief, Jae-Min Lee, Dong-Seong Kim,&#34;Blockchain-Empowered Federated Human Activity Recognition for Creating Interactive Avatar in Metaverse Platform&#34;, IEEE Network, 2023 (Rejected)",1,6/26/2023 19:35,9/3/2023 14:58,64
4,"Gabriel Avelino R. Sampedro, Syifa Maliah Rachmawati, Dong-Seong Kim, and Jae-Min Lee, &#34;Exploring Machine Learning-Based Fault Monitoring for Polymer-Based Additive Manufacturing: Challenges and Opportunities&#34;, Sensors, Vol. 22, no. 23, 9446, 2022, doi: https://doi.org/10.3390/s22239446",1,5/24/2023 16:19,5/15/2030 12:00,53
1,"Sanjay Bhardwaj, Dong-Seong Kim,” Deep Q-Learning Based Sparse Code Multiple Access for Ultra Reliable Low Latency Communication in Industrial Wireless Networks”, Telecommunication Systems, 2023: DOI: 10.1007/s11235-023-01034-0",1,5/26/2023 9:10,6/19/2023 9:22,82
1,"Love Allen Chijioke Ahakonye, Cosmas Ifeanyi Nwakanma, Jae-Min Lee, Dong-Seong Kim, &#34;Machine Learning Explainability for Intrusion Detection in the Industrial Internet of Things&#34;, IEEE Internet of Things Magazine (Accepted with Minor Edits)",1,6/14/2023 9:08,10/30/2023 9:13,81
2,"Made Adi Paramartha Putra, Ahmad Zainudin, Revin Naufal Alief, Dong-Seong Kim, and Jae-Min Lee, &#34;TSFed: A Three-Stage Optimization Mechanism for Secure and Efficient Federated Learning in Industrial IoT Networks&#34;, IEEE TII, 2023 - Winter Intensive (S)",1,7/7/2023 18:12,5/15/2030 12:00,42
4,"Goodness Oluchi Anyanwu, Cosmas Ifeanyi Nwakanma, Jae-Min Lee, Dong-Seong Kim, Optimization of RBF-SVM Kernel Using Grid Search Algorithm for DDoS Attack Detection in SDN-Based VANET,&#34; in IEEE Internet of Things Journal, vol. 10, no. 10, pp. 8477-8490, 15 May15, 2023, doi: 10.1109/JIOT.2022.3199712.",1,7/26/2023 15:37,7/26/2023 17:04,40
4,"Ahmad Zainudin, Rubina Akter, Dong-Seong Kim, and Jae-Min Lee,&#34;Federated Learning Inspired Low-Complexity Intrusion Detection and Classification Technique for SDN-based Industrial CPS&#34;, IEEE Transactions on Network and Service Management, Vol. 20, No. 3, 2023, DOI: 10.1109/TNSM.2023.3299606",1,7/29/2023 21:34,10/12/2023 0:21,59
2,"Ahmad Zainudin, Made Adi Paramartha Putra, Revin Naufal Alief, Rubina Akter, Dong-Seong Kim, and Jae-Min Lee,&#34;Blockchain-Inspired Collaborative Cyber-Attacks Detection for Securing Metaverse&#34;, IEEE Internet of Things Journal, 2023, Summer Intensive (Under Review)",1,9/8/2023 17:41,10/16/2023 18:00,21
4,"Hoa Tran-Dang, Dong-Seong Kim:&#34; Bandit Learning based Distributed Computation Offloading in Fog Computing Networks: A survey&#34;,  IEEE Access (Accepted)",1,9/12/2023 17:02,9/12/2023 17:03,25
1,"Made Adi Paramartha Putra, Ahmad Zainudin, Revin Naufal Alief, Dong-Seong Kim, Jae-Min Lee,&#34;PureFed: An Efficient Collaborative and Trustworthy Blockchain-Assisted Federated Learning Framework&#34;, IEEE Internet of Things Journal (Under Review)",1,10/1/2023 19:38,5/15/2030 12:00,21
1,"Ebuka Chinaechetam Nkoro, Judith Nkechinyere Njoku, Cosmas Ifeanyi Nwakanma, Jae-Min Lee, and Dong-Seong Kim, XAI with Adversarial Defence for Zero-Trust Metaverse DDoS Attack Detection (Under Review. IEEE Transactions on Dependable and Secure Computing)",1,10/2/2023 18:37,10/31/2023 9:55,27
2,"Ahmad Zainudin, Made Adi Paramartha Putra, Dong-Seong Kim, and Jae-Min Lee,&#34;Collaborative Edge Learning-Assisted Interactive Avatar Generation for Metaverse in B5G Networks&#34;, IEEE Internet of Things Journal, 2023 (Under Review)",1,10/16/2023 17:56,10/16/2023 18:01,17
1,"Sanjay Bhardwaj, Da-Hye Kim and Dong-Seong Kim,” Federated Learning Based Resource Allocation for V2X Communications”, Transactions on Intelligent Transportation Systems, 2023, Revision",1,11/3/2023 9:50,5/15/2030 12:00,21
1,"Gifar Arif Haryadi, Allwinnaldo, Muhammad Rasyid Redha Ansori, Jae Min Lee, Dong-Seong Kim,&#34;PureRx: An NFT-Prescription Management for Efficient and Secure Healthcare System&#34;, IEEE Transactions on Big Data Journal, 2023 (Under Review)",1,10/25/2023 14:30,5/15/2030 12:00,20
1,"Paul Michael Custodio, Made Adi Paramartha Putra, Jae-Min Lee, and Dong-Seong Kim, &#34;TLFed: Secure Smart Grid Transmission Line Fault Detection and Classification using Federated Learning&#34;, IEEE Transactions on Power Delivery, 2023 (Under Review)",1,10/28/2023 18:57,5/15/2030 12:00,13
4,Droneilliance and detection dynamics: A review of radar techniques and trends,1,11/7/2023 17:09,5/15/2030 12:00,2
